UWI,Source,Test Type,Test Number,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Stage,Mesh Size,Remark
4.20133E+13,PI,IP,1,4,FRAC,11800,12050,,,,298420,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,5,FRAC,12100,12350,,,,295720,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,6,FRAC,12400,12650,,,,298460,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,7,FRAC,12700,12950,,,,297260,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,8,FRAC,13000,13250,,,,296780,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,9,FRAC,13300,13550,,,,299680,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,10,FRAC,13600,13850,,,,298420,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,11,FRAC,14200,14450,,,,298200,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,12,FRAC,14500,14750,,,,299420,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,13,FRAC,14800,15050,,,,300000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,14,FRAC,15100,15350,,,,297960,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,15,FRAC,15400,15650,,,,149700,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,16,FRAC,15700,15950,,,,299340,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,17,FRAC,16000,16250,,,,298600,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,18,FRAC,16300,16550,,,,300620,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,19,FRAC,16600,16850,,,,298640,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,20,FRAC,16900,17100,,,,296980,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,1,FRAC,11000,11200,,,,297480,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,2,FRAC,11250,11500,,,,298120,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,3,FRAC,11550,11800,,,,298240,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,4,FRAC,11850,12100,,,,300960,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,5,FRAC,12150,12400,,,,299000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,6,FRAC,12450,12700,,,,297100,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,7,FRAC,12750,13000,,,,300220,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,8,FRAC,13050,13300,,,,297760,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,9,FRAC,13350,13600,,,,297720,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,10,FRAC,13650,13900,,,,299420,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,11,FRAC,13950,14200,,,,298200,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,1,ACID,11316,11623,1342,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,11316,11623,4508,BBL,FLUD,242320,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11816,12020,1341,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11816,12020,4607,BBL,FLUD,251400,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,12109,12381,1047,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,12109,12381,4438,BBL,FLUD,242620,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,12459,12731,1039,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,12459,12731,4367,BBL,FLUD,244180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12809,13081,786,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12809,13081,4498,BBL,FLUD,242320,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,13159,13431,2498,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,13159,13431,4601,BBL,FLUD,242170,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,13509,13781,2561,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,13509,13781,4564,BBL,FLUD,243880,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13859,14131,2932,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13859,14131,4697,BBL,FLUD,243200,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,14209,14481,2653,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,14209,14481,4814,BBL,FLUD,245320,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,14559,14831,2266,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,14559,14831,5039,BBL,FLUD,242140,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14909,15181,3112,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14909,15181,5086,BBL,FLUD,244220,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,15257,15529,2513,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,15257,15529,5679,BBL,FLUD,243060,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,15609,15881,2511,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,15609,15881,5580,BBL,FLUD,244120,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15959,16231,2688,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15959,16231,5054,BBL,FLUD,237627,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,29,ACID,16309,16581,2520,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,30,FRAC,16309,16581,5379,BBL,FLUD,241502,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,31,ACID,16744,16916,2647,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,32,FRAC,16744,16916,5073,BBL,FLUD,242180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,ACID,8970,16277,1562,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,8970,16277,96384,BBL,FLUD,2767,TON,SAND,,,,22,,5533000# PROP
4.20133E+13,PI,IP,1,1,NTRL,9977,14807,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,NTRL,9723,14549,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,NTRL,9894,16038,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,NTRL,9902,14980,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,ACID,9161,15884,,,,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,9161,15884,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,ACID,10529,16239,67379,GAL,A,,,,,,,18,,
4.20133E+13,PI,IP,1,2,FRAC,10529,16239,83075,BBL,FLUD,2406,TON,SAND,,,,18,,4812885# SD
4.20133E+13,PI,IP,1,1,ACID,10630,14810,44176,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,10630,14810,64242,BBL,FLUD,1840,TON,SAND,,,,,,3680311# SD
4.20133E+13,PI,IP,1,1,ACID,11247,11444,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,11247,11444,3658,BBL,FLUD,244640,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11504,11671,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11504,11671,3767,BBL,FLUD,246320,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,11761,11958,70,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,11761,11958,3712,BBL,FLUD,240680,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,12018,12215,73,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,12018,12215,3595,BBL,FLUD,248940,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12275,12472,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12275,12472,4163,BBL,FLUD,242340,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,12532,12729,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,12532,12729,4815,BBL,FLUD,247840,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,12789,12986,91,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,12789,12986,4047,BBL,FLUD,234400,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13046,13243,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13046,13243,4041,BBL,FLUD,243460,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,13303,13500,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,13303,13500,4234,BBL,FLUD,242780,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,13560,13757,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,13560,13757,4437,BBL,FLUD,247260,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,13816,14014,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,13816,14014,4058,BBL,FLUD,252000,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,14074,14271,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,14074,14271,4141,BBL,FLUD,241180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,14331,14518,75,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,14331,14518,4463,BBL,FLUD,243180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,14578,14651,44,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,14578,14651,3369,BBL,FLUD,138540,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,29,ACID,14711,14898,73,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,30,FRAC,14711,14898,4229,BBL,FLUD,242040,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,31,ACID,14958,15145,75,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,32,FRAC,14958,15145,4546,BBL,FLUD,241420,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,33,ACID,15205,15392,75,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,34,FRAC,15205,15392,4780,BBL,FLUD,241420,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,35,ACID,15450,15722,75,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,36,FRAC,15450,15722,4756,BBL,FLUD,247240,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,NTRL,11202,16245,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,ACID,10915,11177,3238,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,10915,11177,5126,BBL,FLUD,266200,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11245,11517,3152,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11245,11517,5067,BBL,FLUD,259960,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,11585,11887,3159,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,11585,11887,5019,BBL,FLUD,259900,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,11925,12197,3363,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,11925,12197,5075,BBL,FLUD,259782,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12265,12537,3401,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12265,12537,5128,BBL,FLUD,261060,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,12605,12877,3468,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,12605,12877,5162,BBL,FLUD,260260,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,12945,13212,3211,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,12945,13212,5197,BBL,FLUD,263420,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13285,13557,3582,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13285,13557,5153,BBL,FLUD,258720,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,13625,13897,3650,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,13625,13897,5303,BBL,FLUD,260440,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,13965,14147,3421,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,13965,14147,5362,BBL,FLUD,262580,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14305,14577,3365,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14305,14577,5296,BBL,FLUD,236820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,14645,14917,3491,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,14645,14917,4733,BBL,FLUD,214760,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,14985,15257,3441,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,14985,15257,4721,BBL,FLUD,218500,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15325,15597,3166,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15325,15597,4709,BBL,FLUD,208820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,NTRL,11232,16266,,,,,,,,,,,,
4.20133E+13,PI,IP,1,1,ACID,11277,11516,87,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,11277,11516,3537,BBL,FLUD,301640,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11584,11856,48,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11584,11856,3623,BBL,FLUD,302140,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,11934,12204,55,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,11934,12204,3475,BBL,FLUD,297960,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,12284,12556,49,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,12284,12556,3796,BBL,FLUD,299200,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12634,12906,52,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12634,12906,3934,BBL,FLUD,301140,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,12984,13256,52,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,12984,13256,3737,BBL,FLUD,298640,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,13334,13606,45,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,13334,13606,5662,BBL,FLUD,299260,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13686,13952,94,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13686,13952,3835,BBL,FLUD,300300,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,14034,14306,52,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,14034,14306,3960,BBL,FLUD,305840,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,14384,14656,37,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,14384,14656,4332,BBL,FLUD,302700,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14734,15006,37,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14734,15006,3519,BBL,FLUD,275040,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,15084,15356,37,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,15084,15356,3921,BBL,FLUD,298890,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,15434,15706,37,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,15434,15706,4102,BBL,FLUD,301300,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15790,16056,68,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15790,16056,4762,BBL,FLUD,210160,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,29,ACID,16134,16406,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,30,FRAC,16134,16406,4762,BBL,FLUD,305600,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,31,ACID,16484,16756,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,32,FRAC,16484,16756,4729,BBL,FLUD,300660,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,33,ACID,16834,17106,88,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,34,FRAC,16834,17106,4562,BBL,FLUD,301240,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,35,ACID,17124,17396,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,36,FRAC,17124,17396,5529,BBL,FLUD,299560,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,ACID,11190,11462,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,11190,11462,3997,BBL,FLUD,248720,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11548,11820,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11548,11820,3981,BBL,FLUD,246200,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,11906,12178,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,11906,12178,3896,BBL,FLUD,241160,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,12268,12536,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,12268,12536,3806,BBL,FLUD,241180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12622,12894,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12622,12894,4227,BBL,FLUD,265880,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,12980,13252,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,12980,13252,4227,BBL,FLUD,255860,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,13338,13610,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,13338,13610,5132,BBL,FLUD,256140,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13696,13968,36,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13696,13968,4058,BBL,FLUD,261460,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,14054,14326,85,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,14054,14326,3625,BBL,FLUD,242120,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,14412,14684,83,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,14412,14684,4268,BBL,FLUD,241400,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14770,15042,78,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14770,15042,3906,BBL,FLUD,243820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,15128,15340,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,15128,15340,4014,BBL,FLUD,243820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,15486,15758,76,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,15486,15758,4121,BBL,FLUD,243660,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15844,16116,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15844,16116,3464,BBL,FLUD,199000,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,29,ACID,16202,16474,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,30,FRAC,16202,16474,2494,BBL,FLUD,30200,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,31,ACID,16560,16832,71,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,32,FRAC,16560,16832,4321,BBL,FLUD,243120,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,33,ACID,16918,17190,88,BBL,A,,,,,,,,,
4.20133E+13,PI,IP,1,34,FRAC,16918,17190,3931,BBL,FLUD,245480,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,FRAC,9630,14517,,,,3459,TON,SAND,,,,,,6917646# SD
4.20133E+13,PI,IP,1,1,ACID,10775,11047,5483,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,10775,11047,4873,BBL,FLUD,249000,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11125,11397,4410,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11125,11397,4939,BBL,FLUD,259460,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,11475,11757,4602,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,11475,11757,5456,BBL,FLUD,299400,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,11825,12097,4953,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,11825,12097,5366,BBL,FLUD,260440,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12172,12447,4409,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12172,12447,5051,BBL,FLUD,261660,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,12525,12797,4455,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,12525,12797,4974,BBL,FLUD,261620,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,12875,13147,4410,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,12875,13147,5142,BBL,FLUD,259360,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13225,13497,4417,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13225,13497,5157,BBL,FLUD,258260,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,13578,13850,4414,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,13578,13850,5064,BBL,FLUD,260880,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,13925,14197,3225,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,13925,14197,5061,BBL,FLUD,260000,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14275,14547,3159,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14275,14547,5178,BBL,FLUD,267580,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,14625,14900,3172,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,14625,14900,5024,BBL,FLUD,252020,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,14975,15247,3159,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,14975,15247,4734,GAL,FLUD,220340,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15325,15597,3171,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15325,15597,4858,BBL,FLUD,221020,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,29,ACID,15677,15947,3485,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,30,FRAC,15677,15947,5327,GAL,FLUD,213820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,ACID,11317,11592,2999,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,2,FRAC,11317,11592,4773,BBL,FLUD,264360,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,3,ACID,11670,11938,2995,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,4,FRAC,11670,11938,4604,BBL,FLUD,259380,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,5,ACID,12023,12295,3319,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,6,FRAC,12023,12295,4702,BBL,FLUD,253180,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,7,ACID,12374,12648,3048,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,8,FRAC,12374,12648,4819,BBL,FLUD,259540,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,9,ACID,12727,13002,3016,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,10,FRAC,12727,13002,5823,BBL,FLUD,254560,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,11,ACID,13080,13534,3010,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,12,FRAC,13080,13534,4948,BBL,FLUD,253820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,13,ACID,13628,13702,3010,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,14,FRAC,13628,13702,4870,BBL,FLUD,253820,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,15,ACID,13786,14060,3003,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,16,FRAC,13786,14060,4880,BBL,FLUD,245400,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,17,ACID,14139,14414,2998,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,18,FRAC,14139,14414,4850,BBL,FLUD,252840,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,19,ACID,14492,14766,3310,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,20,FRAC,14492,14766,4850,BBL,FLUD,252840,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,21,ACID,14845,15119,3014,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,22,FRAC,14845,15119,4933,BBL,FLUD,248000,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,23,ACID,15198,15472,3019,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,24,FRAC,15198,15472,4944,BBL,FLUD,253800,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,25,ACID,15555,15821,3181,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,26,FRAC,15555,15821,5131,BBL,FLUD,256040,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,27,ACID,15904,16178,3145,GAL,A,,,,,,,,,
4.20133E+13,PI,IP,1,28,FRAC,15904,16178,5293,BBL,FLUD,251720,LB,SAND,,,,,,
