Entity,Source,Entity Type,Primary Product,Lease Name,Well Number,API,Regulatory API,Hole Direction,Unit Well Number,Depth Total Maximum,Perforation Upper,Perforation Lower,Status Prod Current Name,Surface Latitude,Surface Longitude,Surface LL Source,Type Name,Date Completion,Date Abandonment,Play Name,Play Type
1420200099731H,PI,ALLOCATED,O,WEDDINGTON UNIT,1H,42255323020000,,HORIZONTAL,1,15269,11077,11153,ACTIVE,+28.91713, -98.05945,TS,ACTIVE PRODUCING-GENERAL,2012-04-01,,,
1420200099732H,PI,ALLOCATED,O,WEDDINGTON UNIT,2H,42255324930000,,HORIZONTAL,1,15325,11040,11202,ACTIVE,+28.91461, -98.06474,TS,ACTIVE PRODUCING-GENERAL,2012-10-24,,,
1420200099733H,PI,ALLOCATED,O,WEDDINGTON UNIT,3H,42255324940000,,HORIZONTAL,1,15805,11110,11202,ACTIVE,+28.91467, -98.06474,TS,ACTIVE PRODUCING-GENERAL,2012-10-12,,,
1420200099734H,PI,ALLOCATED,O,WEDDINGTON UNIT,4H,42255324790000,,HORIZONTAL,1,15278,11225,15278,ACTIVE,+28.91147, -98.06624,TS,ACTIVE PRODUCING-GENERAL,2012-09-24,,,
1420200099741H,PI,ALLOCATED,O,MIKKELSON-WITTE UNIT,1H,42255321690000,,HORIZONTAL,1,17732,12036,12555,ACTIVE,+28.87509, -97.93956,TS,ACTIVE PRODUCING-GENERAL,2012-03-02,,,
1420200099742H,PI,ALLOCATED,O,MIKKELSON-WITTE UNIT,2H,42255324990000,,HORIZONTAL,1,16808,12239,12315,ACTIVE,+28.87354, -97.94034,TS,ACTIVE PRODUCING-GENERAL,2012-08-23,,,
1420200099743H,PI,ALLOCATED,O,MIKKELSON-WITTE UNIT,3H,42255325070000,,HORIZONTAL,1,16450,12257,12325,ACTIVE,+28.87354, -97.94042,TS,ACTIVE PRODUCING-GENERAL,2012-08-24,,,
1420200099761H,PI,ALLOCATED,O,KOTARA UNIT,1H,42255322560000,,HORIZONTAL,1,15610,10696,10900,ACTIVE,+29.00017, -97.95514,TS,ACTIVE PRODUCING-GENERAL,2012-03-23,,,
1420200099763H,PI,ALLOCATED,O,KOTARA UNIT,3H,42255322570000,,HORIZONTAL,1,15568,10702,10740,ACTIVE,+29.00287, -97.94960,TS,ACTIVE PRODUCING-GENERAL,2012-04-07,,,
1420200099764H,PI,ALLOCATED,O,KOTARA UNIT,4H,42255322680000,,HORIZONTAL,1,15408,10742,10846,ACTIVE,+29.00423, -97.94664,TS,ACTIVE PRODUCING-GENERAL,2012-10-08,,,
1420200099766H,PI,ALLOCATED,O,KOTARA UNIT,6H,42255322580000,,HORIZONTAL,1,15420,10702,10900,ACTIVE,+29.00024, -97.95500,TS,ACTIVE PRODUCING-GENERAL,2012-03-24,,,
1420200099768H,PI,ALLOCATED,O,KOTARA UNIT,8H,42255322590000,,HORIZONTAL,1,15314,10703,10852,ACTIVE,+29.00274, -97.94955,TS,ACTIVE PRODUCING-GENERAL,2012-04-08,,,
1420200099769H,PI,ALLOCATED,O,KOTARA UNIT,9H,42255322700000,,HORIZONTAL,1,15280,10788,10790,ACTIVE,+29.00430, -97.94650,TS,ACTIVE PRODUCING-GENERAL,2012-07-12,,,
1420200099772H,PI,ALLOCATED,O,CEI UNIT,2H,42255322930000,,HORIZONTAL,1,15825,10950,11153,ACTIVE,+29.07530, -97.76472,TS,ACTIVE PRODUCING-GENERAL,2012-04-08,,,
1420200099781H,PI,ALLOCATED,O,PFEIFER-BELL UNIT,1H,42255322760000,,HORIZONTAL,1,18509,12009,12914,ACTIVE,+28.82311, -97.99699,TS,ACTIVE PRODUCING-GENERAL,2012-03-12,,,
1420200099791H,PI,ALLOCATED,O,HARTMAN UNIT,1H,42255322450000,,HORIZONTAL,1,18412,11491,12120,ACTIVE,+28.89932, -97.92629,TS,ACTIVE PRODUCING-GENERAL,2012-03-31,,,
1420200099801H,PI,ALLOCATED,O,DAY-LYSSY UNIT,1H,42255322190000,,HORIZONTAL,1,15356,10645,11084,ACTIVE,+28.82666, -98.09652,TS,ACTIVE PRODUCING-GENERAL,2012-03-14,,,
1420200099811,PI,ALLOCATED,O,WITTE INC UNIT A,1,42255321970000,,HORIZONTAL,1,17096,12940,13203,ACTIVE,+28.85647, -97.88050,TS,ACTIVE PRODUCING-GENERAL,2012-01-16,,,
1420200099831H,PI,ALLOCATED,O,GREEN A,1H,42255321280000,,HORIZONTAL,1,16841,12070,12183,ACTIVE,+29.07193, -97.68451,TS,ACTIVE PRODUCING-GENERAL,2012-02-17,,,
1420200099832H,PI,ALLOCATED,O,GREEN A,2H,42255321790000,,HORIZONTAL,1,16334,11470,12126,ACTIVE,+29.07190, -97.68457,TS,ACTIVE PRODUCING-GENERAL,2012-02-17,,,
1420200099841H,PI,ALLOCATED,O,KIMBLE-GILLEY UNIT,1H,42255322960000,,HORIZONTAL,1,16770,12038,12615,ACTIVE,+28.82462, -97.95683,TS,ACTIVE PRODUCING-GENERAL,2012-04-01,,,
1420200099861H,PI,ALLOCATED,O,BRYSCH-ADAMS UNIT,1H,42255322490000,,HORIZONTAL,1,18585,12240,18438,ACTIVE,+28.85632, -97.97011,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200099862H,PI,ALLOCATED,O,BRYSCH-ADAMS UNIT,2H,42255325500000,,HORIZONTAL,1,18532,11868,12476,ACTIVE,+28.84025, -97.96035,TS,ACTIVE PRODUCING-GENERAL,2012-10-27,,,
1420200099863H,PI,ALLOCATED,O,BRYSCH-ADAMS UNIT,3H,42255325530000,,HORIZONTAL,1,18506,11856,12456,ACTIVE,+28.84030, -97.96029,TS,ACTIVE PRODUCING-GENERAL,2012-10-27,,,
1420200099891H,PI,ALLOCATED,O,DUNCAN UNIT,1H,42255322730000,,HORIZONTAL,1,17997,12532,12605,ACTIVE,+28.91552, -97.85924,TS,ACTIVE PRODUCING-GENERAL,2012-05-30,,,
1420200099892H,PI,ALLOCATED,O,DUNCAN UNIT,2H,42255322720100,,HORIZONTAL,1,17820,12460,17687,ACTIVE,+28.91559, -97.85930,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200099913H,PI,ALLOCATED,O,BOWERS UNIT,3H,42255323140000,,HORIZONTAL,1,13094,10712,10975,ACTIVE,+29.07561, -97.80955,TS,ACTIVE PRODUCING-GENERAL,2012-04-13,,,
1420200099914H,PI,ALLOCATED,O,BOWERS UNIT,4H,42255323270000,,HORIZONTAL,1,13814,10568,10813,ACTIVE,+29.07575, -97.80955,TS,ACTIVE PRODUCING-GENERAL,2012-04-14,,,
1420200099915H,PI,ALLOCATED,O,BOWERS UNIT,5H,42255323280000,,HORIZONTAL,1,14607,10651,10946,ACTIVE,+29.07929, -97.80927,TS,ACTIVE PRODUCING-GENERAL,2012-04-22,,,
1420200099916H,PI,ALLOCATED,O,BOWERS UNIT,6H,42255323150000,,HORIZONTAL,1,15230,10882,15090,ACTIVE,+29.07943, -97.80926,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200099917H,PI,ALLOCATED,O,BOWERS UNIT,7H,42255325900000,,HORIZONTAL,1,16032,10984,10989,ACTIVE,+29.06611, -97.80099,TS,ACTIVE PRODUCING-GENERAL,2012-09-07,,,
1420200099918H,PI,ALLOCATED,O,BOWERS UNIT,8H,42255325890000,,HORIZONTAL,1,15243,10927,10953,ACTIVE,+29.06612, -97.80088,TS,ACTIVE PRODUCING-GENERAL,2012-09-08,,,
1420200099961H,PI,ALLOCATED,O,ZUNKER UNIT,1H,42255323120000,,HORIZONTAL,1,15029,11163,11180,ACTIVE,+28.91713, -98.05936,TS,ACTIVE PRODUCING-GENERAL,2012-04-22,,,
1420200099981H,PI,ALLOCATED,O,OLINICK UNIT B,1H,42255321590000,,HORIZONTAL,1,14250,9285,9360,ACTIVE,+29.02714, -97.98543,TS,ACTIVE PRODUCING-GENERAL,2012-04-17,,,
1420200100001H,PI,ALLOCATED,O,LATKA UNIT,1H,42255320690000,,HORIZONTAL,1,16754,11553,11849,ACTIVE,+28.99017, -97.81735,TS,ACTIVE PRODUCING-GENERAL,2012-11-03,,,
1420200100002H,PI,ALLOCATED,O,LATKA UNIT,2H,42255320710000,,HORIZONTAL,1,16688,11555,11929,ACTIVE,+28.99014, -97.81739,TS,ACTIVE PRODUCING-GENERAL,2012-11-03,,,
1420200100003H,PI,ALLOCATED,O,LATKA UNIT,3H,42255320700000,,HORIZONTAL,1,16634,11603,12096,ACTIVE,+28.98776, -97.81989,TS,ACTIVE PRODUCING-GENERAL,2012-04-05,,,
1420200100004H,PI,ALLOCATED,O,LATKA UNIT,4H,42255320720100,,HORIZONTAL,1,16655,11509,12033,ACTIVE,+28.98773, -97.81992,TS,ACTIVE PRODUCING-GENERAL,2012-04-05,,,
1420200100011H,PI,ALLOCATED,O,RUPPERT A,1H,42255321270000,,HORIZONTAL,1,15718,12232,12367,ACTIVE,+29.07470, -97.67594,TS,ACTIVE PRODUCING-GENERAL,2012-01-30,,,
1420200100012H,PI,ALLOCATED,O,RUPPERT A,2H,42255321760000,,HORIZONTAL,1,16762,11621,12251,ACTIVE,+29.07468, -97.67600,TS,ACTIVE PRODUCING-GENERAL,2012-01-31,,,
1420200100021H,PI,ALLOCATED,O,MEDINA-JONAS UNIT B,1H,42255321410000,,HORIZONTAL,1,17682,11613,15270,ACTIVE,+28.89337, -97.97247,TS,ACTIVE PRODUCING-GENERAL,2012-03-27,,,
1420200100031H,PI,ALLOCATED,O,MEDINA TRIAL UNIT,1H,42255322420000,,HORIZONTAL,1,17312,11012,11650,ACTIVE,+28.89072, -97.98060,TS,ACTIVE PRODUCING-GENERAL,2012-04-09,,,
1420200100041H,PI,ALLOCATED,O,CREWS UNIT,1H,42255323030000,,HORIZONTAL,1,16813,10685,11244,ACTIVE,+29.05321, -97.76373,TS,ACTIVE PRODUCING-GENERAL,2012-04-25,,,
1420200100042H,PI,ALLOCATED,O,CREWS UNIT,2H,42255323180000,,HORIZONTAL,1,16788,10686,11306,ACTIVE,+29.05307, -97.76373,TS,ACTIVE PRODUCING-GENERAL,2012-04-27,,,
1420200100043H,PI,ALLOCATED,O,CREWS UNIT,3H,42255323610000,,HORIZONTAL,1,15646,10665,11260,ACTIVE,+29.05291, -97.76971,TS,ACTIVE PRODUCING-GENERAL,2012-04-28,,,
1420200100044H,PI,ALLOCATED,O,CREWS UNIT,4H,42255323620000,,HORIZONTAL,1,15703,10665,11208,ACTIVE,+29.05278, -97.76970,TS,ACTIVE PRODUCING-GENERAL,2012-04-28,,,
1420200100045H,PI,ALLOCATED,O,CREWS UNIT,5H,42255323630000,,HORIZONTAL,1,16766,10679,11177,ACTIVE,+29.04942, -97.76968,TS,ACTIVE PRODUCING-GENERAL,2012-05-03,,,
1420200100051H,PI,ALLOCATED,O,RICHTER A UNIT,1H,42255324350000,,HORIZONTAL,1,16291,11050,11090,ACTIVE,+29.13514, -97.71983,TS,ACTIVE PRODUCING-GENERAL,2012-05-07,,,
1420200100061H,PI,ALLOCATED,O,HEDTKE-ANZALDUA UNIT,1H,42255323310000,,HORIZONTAL,1,16759,11296,11655,ACTIVE,+28.85304, -98.00497,TS,ACTIVE PRODUCING-GENERAL,2012-04-13,,,
1420200100071H,PI,ALLOCATED,O,ADAMS-TIPTON UNIT,1H,42255323500000,,HORIZONTAL,1,17868,11858,12438,ACTIVE,+28.83873, -97.96596,TS,ACTIVE PRODUCING-GENERAL,2012-04-20,,,
1420200100081H,PI,ALLOCATED,O,STOELTJE UNIT,1H,42255323210000,,HORIZONTAL,1,15100,10936,10936,ACTIVE,+28.92952, -98.00987,TS,ACTIVE PRODUCING-GENERAL,2012-03-26,,,
1420200100091H,PI,ALLOCATED,O,FORISTER-JANYSEK UNIT,1H,42255323110000,,HORIZONTAL,1,15397,10887,11273,ACTIVE,+28.88557, -98.00361,TS,ACTIVE PRODUCING-GENERAL,2012-03-24,,,
1420200100251H,PI,ALLOCATED,O,MANKA UNIT 1,1H,42255320070000,,HORIZONTAL,1,16761,11432,11653,ACTIVE,+28.94646, -97.93229,TS,ACTIVE PRODUCING-GENERAL,2011-08-09,,,
1420200100261H,PI,ALLOCATED,O,MARGARET UNIT 3,1H,42255320790000,,HORIZONTAL,1,16064,11408,11517,ACTIVE,+28.95247, -97.91497,TS,ACTIVE PRODUCING-GENERAL,2011-09-29,,,
1420200100271H,PI,ALLOCATED,O,MEDINA JONAS UNIT C,1H,42255322310000,,HORIZONTAL,1,17545,11543,11613,ACTIVE,+28.89073, -97.98092,TS,ACTIVE PRODUCING-GENERAL,2012-01-10,,,
1420200100281H,PI,ALLOCATED,O,TED BUTLER UNIT,1H,42255323060000,,HORIZONTAL,1,16638,11387,11642,ACTIVE,+28.82371, -98.02028,TS,ACTIVE PRODUCING-GENERAL,2012-03-31,,,
1420200100291H,PI,ALLOCATED,O,HEDTKE-HENKE UNIT,1H,42255323230000,,HORIZONTAL,1,17067,11501,11639,ACTIVE,+28.84714, -97.99838,TS,ACTIVE PRODUCING-GENERAL,2012-04-15,,,
1420200100301H,PI,ALLOCATED,O,VAJDOS-FOEGELLE UNIT,1H,42255322460000,,HORIZONTAL,1,17410,11474,12040,ACTIVE,+28.85139, -97.98793,TS,ACTIVE PRODUCING-GENERAL,2012-02-27,,,
1420200100302H,PI,ALLOCATED,O,VAJDOS-FOEGELLE UNIT,2H,42255326840000,,HORIZONTAL,1,16489,11494,12003,ACTIVE,+28.84998, -97.99215,TS,ACTIVE PRODUCING-GENERAL,2012-09-30,,,
1420200100303H,PI,ALLOCATED,O,VAJDOS-FOEGELLE UNIT,3H,42255326910000,,HORIZONTAL,1,17682,11520,11955,ACTIVE,+28.84991, -97.99214,TS,ACTIVE PRODUCING-GENERAL,2012-10-08,,,
1420200100311H,PI,ALLOCATED,O,CHARGER UNIT,1H,42255324010100,,HORIZONTAL,1,15989,10035,10480,ACTIVE,+29.03604, -97.93740,TS,ACTIVE PRODUCING-GENERAL,2012-05-15,,,
1420200100312H,PI,ALLOCATED,O,CHARGER UNIT,2H,42255324500000,,HORIZONTAL,1,15672,10210,10466,ACTIVE,+29.03305, -97.93342,TS,ACTIVE PRODUCING-GENERAL,2012-06-10,,,
1420200100314H,PI,ALLOCATED,O,CHARGER UNIT,4H,42255324760000,,HORIZONTAL,1,15791,10190,10439,ACTIVE,+29.03309, -97.93334,TS,ACTIVE PRODUCING-GENERAL,2012-07-01,,,
1420200100321H,PI,ALLOCATED,O,MANKA UNIT 2,1H,42255320330000,,HORIZONTAL,1,16013,10867,11357,ACTIVE,+28.94474, -97.93129,TS,ACTIVE PRODUCING-GENERAL,2011-10-10,,,
1420200100331H,PI,ALLOCATED,O,A GREAVES A,1H,42255323070000,,HORIZONTAL,1,17445,12089,12253,ACTIVE,+28.95737, -97.84588,TS,ACTIVE PRODUCING-GENERAL,2012-04-28,,,
1420200100332H,PI,ALLOCATED,O,A GREAVES A,2H,42255323080000,,HORIZONTAL,1,17315,11927,12462,ACTIVE,+28.94697, -97.83600,TS,ACTIVE PRODUCING-GENERAL,2012-05-11,,,
1420200100371H,PI,ALLOCATED,O,MOCZYGEMBA UNIT,1H,42255323100000,,HORIZONTAL,1,16037,10796,10900,ACTIVE,+28.99075, -97.97531,TS,ACTIVE PRODUCING-GENERAL,2012-05-11,,,
1420200100372H,PI,ALLOCATED,O,MOCZYGEMBA UNIT,2H,42255317510000,,HORIZONTAL,1,16527,10769,10950,ACTIVE,+28.99082, -97.97518,TS,ACTIVE PRODUCING-GENERAL,2012-05-10,,,
1420200100381H,PI,ALLOCATED,O,LOTT UNIT,1H,42255324050000,,HORIZONTAL,1,15719,10528,10621,ACTIVE,+29.09533, -97.81550,TS,ACTIVE PRODUCING-GENERAL,2012-05-23,,,
1420200100382H,PI,ALLOCATED,O,LOTT UNIT,2H,42255324280000,,HORIZONTAL,1,15099,10313,10600,ACTIVE,+29.09533, -97.81535,TS,ACTIVE PRODUCING-GENERAL,2012-05-24,,,
1420200100383H,PI,ALLOCATED,O,LOTT UNIT,3H,42255325660000,,HORIZONTAL,1,15197,10344,10606,ACTIVE,+29.09773, -97.81417,TS,ACTIVE PRODUCING-GENERAL,2013-02-16,,,
1420200100384H,PI,ALLOCATED,O,LOTT UNIT,4H,42255325670000,,HORIZONTAL,1,15349,10346,10618,ACTIVE,+29.09773, -97.81401,TS,ACTIVE PRODUCING-GENERAL,2013-02-16,,,
1420200100391H,PI,ALLOCATED,O,MEDINA-HOFFMAN UNIT,1H,42255322480000,,HORIZONTAL,1,17542,11035,11484,ACTIVE,+28.89073, -97.98076,TS,ACTIVE PRODUCING-GENERAL,2012-04-12,,,
1420200100401H,PI,ALLOCATED,O,THOMAS UNIT,1H,42255323550000,,HORIZONTAL,1,17341,11613,11780,ACTIVE,+29.13986, -97.64676,TS,ACTIVE PRODUCING-GENERAL,2012-05-24,,,
1420200100402H,PI,ALLOCATED,O,THOMAS UNIT,2H,42255323670000,,HORIZONTAL,1,17195,11765,11781,ACTIVE,+29.13981, -97.64691,TS,ACTIVE PRODUCING-GENERAL,2012-05-22,,,
1420200100403H,PI,ALLOCATED,O,THOMAS UNIT,3H,42255323720000,,HORIZONTAL,1,17479,11688,11747,ACTIVE,+29.13889, -97.64952,TS,ACTIVE PRODUCING-GENERAL,2012-05-18,,,
1420200100404H,PI,ALLOCATED,O,THOMAS UNIT,4H,42255323730000,,HORIZONTAL,1,17240,11753,11765,ACTIVE,+29.13883, -97.64967,TS,ACTIVE PRODUCING-GENERAL,2012-05-19,,,
1420200100405H,PI,ALLOCATED,O,THOMAS UNIT,5H,42255323740000,,HORIZONTAL,1,17288,11679,11727,ACTIVE,+29.13822, -97.65140,TS,ACTIVE PRODUCING-GENERAL,2012-06-11,,,
1420200100406H,PI,ALLOCATED,O,THOMAS UNIT,6H,42255323750000,,HORIZONTAL,1,17170,11705,11871,ACTIVE,+29.13818, -97.65154,TS,ACTIVE PRODUCING-GENERAL,2012-06-11,,,
1420200100431H,PI,ALLOCATED,O,BRYSCH-JONAS UNIT B,1H,42255322600000,,HORIZONTAL,1,17640,11660,12535,ACTIVE,+28.85840, -97.96324,TS,ACTIVE PRODUCING-GENERAL,2012-05-23,,,
1420200100441H,PI,ALLOCATED,O,JAUER UNIT,1H,42255321750000,,HORIZONTAL,1,17265,10748,12008,ACTIVE,+28.92772, -97.95954,TS,ACTIVE PRODUCING-GENERAL,2012-04-26,,,
1420200100451H,PI,ALLOCATED,O,JENDRZEY,1H,42255319940000,,HORIZONTAL,1,16984,11660,11728,ACTIVE,+28.96245, -97.89037,TS,ACTIVE PRODUCING-GENERAL,2012-06-30,,,
1420200100452H,PI,ALLOCATED,O,JENDRZEY,2H,42255319930000,,HORIZONTAL,1,15220,11590,11801,ACTIVE,+28.95909, -97.89290,TS,ACTIVE PRODUCING-GENERAL,2012-06-12,,,
1420200100453H,PI,ALLOCATED,O,JENDRZEY,3H,42255321800000,,HORIZONTAL,1,16523,11567,11608,ACTIVE,+28.96240, -97.89034,TS,ACTIVE PRODUCING-GENERAL,2012-06-29,,,
1420200100454H,PI,ALLOCATED,O,JENDRZEY,4H,42255322630000,,HORIZONTAL,1,15720,11756,11765,ACTIVE,+28.95913, -97.89284,TS,ACTIVE PRODUCING-GENERAL,2012-05-04,,,
1420200100471H,PI,ALLOCATED,O,RICHTER NORTH UNIT,1H,42255324860000,,HORIZONTAL,1,14550,10625,10905,ACTIVE,+29.13279, -97.72649,TS,ACTIVE PRODUCING-GENERAL,2012-11-06,,,
1420200100472H,PI,ALLOCATED,O,RICHTER NORTH UNIT,2H,42255325250000,,HORIZONTAL,1,14313,10750,10892,ACTIVE,+29.13280, -97.72643,TS,ACTIVE PRODUCING-GENERAL,2012-11-28,,,
1420200100473H,PI,ALLOCATED,O,RICHTER NORTH UNIT,3H,42255326920000,,HORIZONTAL,1,14359,10784,11020,ACTIVE,+29.13377, -97.72263,TS,ACTIVE PRODUCING-GENERAL,2012-10-08,,,
1420200100474H,PI,ALLOCATED,O,RICHTER NORTH UNIT,4H,42255326900000,,HORIZONTAL,1,14350,10700,14350,ACTIVE,+29.13380, -97.72253,TS,ACTIVE PRODUCING-GENERAL,2012-10-29,,,
1420200100475H,PI,ALLOCATED,O,RICHTER NORTH UNIT,5H,42255324770000,,HORIZONTAL,1,14825,10763,10985,ACTIVE,+29.13521, -97.71989,TS,ACTIVE PRODUCING-GENERAL,2012-05-24,,,
1420200100481H,PI,ALLOCATED,O,A GREAVES B,1H,42255323090000,,HORIZONTAL,1,16073,11627,12170,ACTIVE,+28.95734, -97.84583,TS,ACTIVE PRODUCING-GENERAL,2012-03-01,,,
1420200100491H,PI,ALLOCATED,O,CHARLOTTE UNIT,1H,42255323190000,,HORIZONTAL,1,16530,11035,11136,ACTIVE,+28.89656, -98.02786,TS,ACTIVE PRODUCING-GENERAL,2012-06-05,,,
1420200100492H,PI,ALLOCATED,O,CHARLOTTE UNIT,2H,42255323220000,,HORIZONTAL,1,16568,10925,16568,ACTIVE,+28.89656, -98.02796,TS,ACTIVE PRODUCING-GENERAL,2012-06-24,,,
1420200100493H,PI,ALLOCATED,O,CHARLOTTE UNIT,3H,42255323250000,,HORIZONTAL,1,16301,10845,11017,ACTIVE,+28.89657, -98.02805,TS,ACTIVE PRODUCING-GENERAL,2012-07-25,,,
1420200100501H,PI,ALLOCATED,O,GLASSCOCK B UNIT,1H,42255322520000,,HORIZONTAL,1,14964,11155,11426,ACTIVE,+28.85754, -98.12661,TS,ACTIVE PRODUCING-GENERAL,2012-05-04,,,
1420200100531HR,PI,ALLOCATED,O,CHILDREN S WESTON UNIT,1HR,42255323900000,,HORIZONTAL,1,18190,11949,12340,ACTIVE,+28.75238, -98.01935,TS,ACTIVE PRODUCING-GENERAL,2012-05-22,,,
1420200100532H,PI,ALLOCATED,O,CHILDREN S WESTON UNIT,2H,42255323900000,,HORIZONTAL,1,18190,11949,12340,ACTIVE,+28.75238, -98.01935,TS,ACTIVE PRODUCING-GENERAL,2012-05-22,,,
1420200100561H,PI,ALLOCATED,O,GERSBACH-PAWELEK UNIT,1H,42255323710000,,HORIZONTAL,1,16851,10990,11465,ACTIVE,+28.79656, -98.08898,TS,ACTIVE PRODUCING-GENERAL,2012-04-28,,,
1420200100601H,PI,ALLOCATED,O,SPAHN-MIKKELSON UNIT,1H,42255324080000,,HORIZONTAL,1,17202,11950,12624,ACTIVE,+28.87258, -97.92754,TS,ACTIVE PRODUCING-GENERAL,2012-05-26,,,
1420200100602H,PI,ALLOCATED,O,SPAHN-MIKKELSON UNIT,2H,42255325510000,,HORIZONTAL,1,16645,12115,12265,ACTIVE,+28.88310, -97.93943,TS,ACTIVE PRODUCING-GENERAL,2012-07-27,,,
1420200100611H,PI,ALLOCATED,O,PADALECKI UNIT,1H,42255321940000,,HORIZONTAL,1,13500,9240,13350,ACTIVE,+29.03565, -97.96753,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200100621H,PI,ALLOCATED,O,TIPTON-JONAS UNIT,1H,42255322500000,,HORIZONTAL,1,17571,12255,17457,ACTIVE,+28.85503, -97.97156,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200100622H,PI,ALLOCATED,O,TIPTON-JONAS UNIT,2H,42255325540000,,HORIZONTAL,1,17227,11641,12282,ACTIVE,+28.85438, -97.97258,TS,ACTIVE PRODUCING-GENERAL,2012-11-26,,,
1420200100623H,PI,ALLOCATED,O,TIPTON-JONAS UNIT,3H,42255325570000,,HORIZONTAL,1,17731,11585,12050,ACTIVE,+28.85364, -97.97586,TS,ACTIVE PRODUCING-GENERAL,2012-12-12,,,
1420200100624H,PI,ALLOCATED,O,TIPTON-JONAS UNIT,4H,42255325580000,,HORIZONTAL,1,17763,11621,12100,ACTIVE,+28.85362, -97.97593,TS,ACTIVE PRODUCING-GENERAL,2012-10-19,,,
1420200100631H,PI,ALLOCATED,O,TINA BUTLER UNIT,1H,42255324490000,,HORIZONTAL,1,16817,12125,16692,ACTIVE,+28.81017, -98.01441,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200100632H,PI,ALLOCATED,O,TINA BUTLER UNIT,2H,42255326660000,,HORIZONTAL,1,16719,11479,11988,ACTIVE,+28.80950, -98.01637,TS,ACTIVE PRODUCING-GENERAL,2012-11-11,,,
1420200100633H,PI,ALLOCATED,O,TINA BUTLER UNIT,3H,42255326700000,,HORIZONTAL,1,16807,11478,12004,ACTIVE,+28.80947, -98.01644,TS,ACTIVE PRODUCING-GENERAL,2012-11-11,,,
1420200100641H,PI,ALLOCATED,O,ST GERMAINE-IMPERIAL UNIT,1H,42255324690000,,HORIZONTAL,1,18354,12370,18234,ACTIVE,+28.78918, -98.00880,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200100642H,PI,ALLOCATED,O,ST GERMAINE-IMPERIAL UNIT,2H,42255324300000,,HORIZONTAL,1,18000,11750,12240,ACTIVE,+28.78918, -98.00872,TS,ACTIVE PRODUCING-GENERAL,2012-07-04,,,
1420200100651H,PI,ALLOCATED,O,BRYSCH-JONAS UNIT C,1H,42255322710000,,HORIZONTAL,1,17673,12350,17412,ACTIVE,+28.85836, -97.96339,TS,ACTIVE PRODUCING-GENERAL,,,,
1420200100671H,PI,ALLOCATED,O,OLINICK UNIT A,1H,42255321620000,,HORIZONTAL,1,14326,9268,14185,ACTIVE,+29.02707, -97.98538,TS,ACTIVE PRODUCING-GENERAL,,,,
1420100156561H,PI,ALLOCATED,O,KOLAR,1H,42177323460000,,HORIZONTAL,1,12301,9407,9700,ACTIVE,+29.62697, -97.22031,TS,ACTIVE PRODUCING-GENERAL,2011-12-04,,,
1420100156562H,PI,ALLOCATED,O,KOLAR,2H,42177325370000,,HORIZONTAL,1,13046,9438,9746,ACTIVE,+29.62525, -97.21980,TS,ACTIVE PRODUCING-GENERAL,2012-07-06,,,
14201001568010H,PI,ALLOCATED,O,HENKHAUS UNIT,10H,42177325020000,,HORIZONTAL,1,15475,12124,12199,ACTIVE,+29.29066, -97.36894,TS,ACTIVE PRODUCING-GENERAL,2012-06-05,,,
14201001568011H,PI,ALLOCATED,O,HENKHAUS UNIT,11H,42177325030000,,HORIZONTAL,1,14881,12090,12262,ACTIVE,+29.29057, -97.36883,TS,ACTIVE PRODUCING-GENERAL,2012-06-06,,,
14201001568012H,PI,ALLOCATED,O,HENKHAUS UNIT,12H,42177324620000,,HORIZONTAL,1,15850,11811,11900,ACTIVE,+29.29977, -97.38272,TS,ACTIVE PRODUCING-GENERAL,2012-03-27,,,
1420100156801H,PI,ALLOCATED,O,HENKHAUS UNIT,1H,42177323290000,,HORIZONTAL,1,18048,11670,11889,ACTIVE,+29.29407, -97.39013,TS,ACTIVE PRODUCING-GENERAL,2011-11-21,,,
1420100156802H,PI,ALLOCATED,O,HENKHAUS UNIT,2H,42177323300000,,HORIZONTAL,1,17357,11705,11952,ACTIVE,+29.29482, -97.38851,TS,ACTIVE PRODUCING-GENERAL,2011-11-24,,,
1420100156803H,PI,ALLOCATED,O,HENKHAUS UNIT,3H,42177323310000,,HORIZONTAL,1,16538,11705,11923,ACTIVE,+29.29643, -97.38613,TS,ACTIVE PRODUCING-GENERAL,2011-11-24,,,
1420100156804H,PI,ALLOCATED,O,HENKHAUS UNIT,4H,42177323320000,,HORIZONTAL,1,16131,11752,11899,ACTIVE,+29.29832, -97.38431,TS,ACTIVE PRODUCING-GENERAL,2011-12-12,,,
1420100156805H,PI,ALLOCATED,O,HENKHAUS UNIT,5H,42177324550000,,HORIZONTAL,1,15817,11844,11903,ACTIVE,+29.29965, -97.38278,TS,ACTIVE PRODUCING-GENERAL,2012-03-26,,,
